team,season,id,x3fg,x3fga,apg,ast,bkpg,blks,fg_percent,fga,fgm,ft,fta,ft_percent,gm,l,w_l,pct,rank,reb,rpg,st,to,w,TeamNameSpelling,TeamID,ConfAbbrev
utep,2021,se_data/se_2021,171,524,11.9,285,2.8,67,42.5,1432,608,311,416,74.8,24,12,12-12,50,141,827,34.5,150,262,12,utep,1431,cusa
colofcharleston,2021,se_data/se_2021,158,422,10.6,201,2.8,53,45.1,1066,481,221,311,71.1,19,10,9-10,47.4,254,623,32.8,100,196,9,col-of-charleston,1158,caa
colofcharleston,2021,se_data/se_2021,158,422,10.6,201,2.8,53,45.1,1066,481,221,311,71.1,19,10,9-10,47.4,254,623,32.8,100,196,9,col. of charleston,1158,caa
nccentral,2021,se_data/se_2021,95,280,12.1,169,2.8,39,42.1,791,333,181,261,69.3,14,9,5-9,35.7,332,446,31.9,102,205,5,n.c. central,1300,meac
nccentral,2021,se_data/se_2021,95,280,12.1,169,2.8,39,42.1,791,333,181,261,69.3,14,9,5-9,35.7,332,446,31.9,102,205,5,nc central,1300,meac
nccentral,2021,se_data/se_2021,95,280,12.1,169,2.8,39,42.1,791,333,181,261,69.3,14,9,5-9,35.7,332,446,31.9,102,205,5,nc-central,1300,meac
purduefortwayne,2021,se_data/se_2021,204,510,14.3,329,2.8,64,50.1,1259,631,262,380,68.9,23,15,8-15,34.8,157,721,31.3,156,393,8,purdue fort wayne,1236,summit
westerncaro,2021,se_data/se_2021,226,662,13.3,359,2.8,75,45.4,1577,716,381,525,72.6,27,16,11-16,40.7,29,927,34.3,134,381,11,western caro.,1441,southern
westerncaro,2021,se_data/se_2021,226,662,13.3,359,2.8,75,45.4,1577,716,381,525,72.6,27,16,11-16,40.7,29,927,34.3,134,381,11,western-caro,1441,southern
southcarolinast,2021,se_data/se_2021,123,388,9.9,178,2.8,50,38.8,1033,401,177,285,62.1,18,17,1-17,5.6,284,563,31.3,106,312,1,south carolina st.,1354,meac
southcarolinast,2021,se_data/se_2021,123,388,9.9,178,2.8,50,38.8,1033,401,177,285,62.1,18,17,1-17,5.6,284,563,31.3,106,312,1,south-carolina-st,1354,meac
towson,2021,se_data/se_2021,90,311,9.4,170,2.8,50,41.1,1055,434,256,352,72.7,18,14,4-14,22.2,324,665,36.9,90,224,4,towson,1406,caa
ucdavis,2021,se_data/se_2021,102,315,10.8,195,2.8,50,44,1020,449,295,376,78.5,18,8,10-8,55.6,320,571,31.7,135,259,10,uc davis,1413,big_west
ucdavis,2021,se_data/se_2021,102,315,10.8,195,2.8,50,44,1020,449,295,376,78.5,18,8,10-8,55.6,320,571,31.7,135,259,10,uc-davis,1413,big_west
sandiegost,2021,se_data/se_2021,227,596,14.2,369,2.8,72,45.5,1471,669,367,510,72,26,4,22-4,84.6,66,939,36.1,213,296,22,san diego st,1361,mwc
sandiegost,2021,se_data/se_2021,227,596,14.2,369,2.8,72,45.5,1471,669,367,510,72,26,4,22-4,84.6,66,939,36.1,213,296,22,san diego st.,1361,mwc
sandiegost,2021,se_data/se_2021,227,596,14.2,369,2.8,72,45.5,1471,669,367,510,72,26,4,22-4,84.6,66,939,36.1,213,296,22,san-diego-st,1361,mwc
louisianatech,2021,se_data/se_2021,209,612,12.5,351,2.8,77,44.6,1640,731,388,566,68.6,28,7,21-7,75,55,1092,39,181,364,21,louisiana tech,1256,cusa
louisianatech,2021,se_data/se_2021,209,612,12.5,351,2.8,77,44.6,1640,731,388,566,68.6,28,7,21-7,75,55,1092,39,181,364,21,louisiana-tech,1256,cusa
illinois,2021,se_data/se_2021,185,488,16.1,436,2.7,74,50.1,1577,790,423,617,68.6,27,6,21-6,77.8,189,1088,40.3,154,363,21,illinois,1228,big_ten
flaatlantic,2021,se_data/se_2021,223,587,14.6,335,2.7,63,46.3,1409,652,269,407,66.1,23,10,13-10,56.5,71,929,40.4,175,318,13,fla-atlantic,1194,cusa
flaatlantic,2021,se_data/se_2021,223,587,14.6,335,2.7,63,46.3,1409,652,269,407,66.1,23,10,13-10,56.5,71,929,40.4,175,318,13,fla. atlantic,1194,cusa
lsu,2021,se_data/se_2021,201,582,12.6,314,2.7,68,46.8,1552,726,407,547,74.4,25,8,17-8,68,74,952,38.1,202,298,17,lsu,1261,sec
stetson,2021,se_data/se_2021,236,622,14,351,2.7,68,43.7,1470,642,280,401,69.8,25,14,11-14,44,48,872,34.9,178,331,11,stetson,1391,a_sun
sanjosest,2021,se_data/se_2021,157,494,10.1,213,2.7,57,39.2,1257,493,238,364,65.4,21,16,5-16,23.8,183,722,34.4,99,265,5,san jose st,1363,mwc
sanjosest,2021,se_data/se_2021,157,494,10.1,213,2.7,57,39.2,1257,493,238,364,65.4,21,16,5-16,23.8,183,722,34.4,99,265,5,san jose st.,1363,mwc
sanjosest,2021,se_data/se_2021,157,494,10.1,213,2.7,57,39.2,1257,493,238,364,65.4,21,16,5-16,23.8,183,722,34.4,99,265,5,san-jose-st,1363,mwc
georgewashington,2021,se_data/se_2021,102,315,11.4,194,2.7,46,44.3,928,411,234,335,69.9,17,12,5-12,29.4,320,582,34.2,107,233,5,george washington,1203,a_ten
georgewashington,2021,se_data/se_2021,102,315,11.4,194,2.7,46,44.3,928,411,234,335,69.9,17,12,5-12,29.4,320,582,34.2,107,233,5,george-washington,1203,a_ten
northerncolo,2021,se_data/se_2021,199,528,11,242,2.7,59,45,1221,549,254,381,66.7,22,11,11-11,50,131,760,34.5,95,311,11,northern colo.,1294,big_sky
northerncolo,2021,se_data/se_2021,199,528,11,242,2.7,59,45,1221,549,254,381,66.7,22,11,11-11,50,131,760,34.5,95,311,11,northern-colo,1294,big_sky
centralark,2021,se_data/se_2021,170,468,13.4,322,2.7,64,43.7,1388,606,319,445,71.7,24,19,5-19,20.8,217,892,37.2,121,419,5,central ark.,1146,southland
centralark,2021,se_data/se_2021,170,468,13.4,322,2.7,64,43.7,1388,606,319,445,71.7,24,19,5-19,20.8,217,892,37.2,121,419,5,central-ark,1146,southland
ncat,2021,se_data/se_2021,137,429,13.6,285,2.7,56,42.1,1273,536,308,468,65.8,21,10,11-10,52.4,247,736,35,183,294,11,n.c. a&t,1299,meac
ncat,2021,se_data/se_2021,137,429,13.6,285,2.7,56,42.1,1273,536,308,468,65.8,21,10,11-10,52.4,247,736,35,183,294,11,nc a&t,1299,meac
ncat,2021,se_data/se_2021,137,429,13.6,285,2.7,56,42.1,1273,536,308,468,65.8,21,10,11-10,52.4,247,736,35,183,294,11,nc-at,1299,meac
ucla,2021,se_data/se_2021,173,471,13.6,354,2.7,69,46.2,1485,686,349,484,72.1,26,9,17-9,65.4,215,918,35.3,132,292,17,ucla,1417,pac_twelve
jacksonville,2021,se_data/se_2021,170,526,11.2,269,2.6,63,43.7,1320,577,298,449,66.4,24,13,11-13,45.8,135,800,33.3,164,343,11,jacksonville,1239,a_sun
northwestern,2021,se_data/se_2021,200,566,14.7,352,2.6,63,43.3,1402,607,272,379,71.8,24,15,9-15,37.5,102,808,33.7,148,284,9,northwestern,1321,big_ten
southernutah,2021,se_data/se_2021,211,618,14.1,338,2.6,63,47.4,1475,699,412,551,74.8,24,4,20-4,83.3,51,946,39.4,168,290,20,southern utah,1381,big_sky
southernutah,2021,se_data/se_2021,211,618,14.1,338,2.6,63,47.4,1475,699,412,551,74.8,24,4,20-4,83.3,51,946,39.4,168,290,20,southern-utah,1381,big_sky
vanderbilt,2021,se_data/se_2021,233,667,12.7,318,2.6,65,43,1416,609,343,466,73.6,25,16,9-16,36,27,843,33.7,175,346,9,vanderbilt,1435,sec
vermont,2021,se_data/se_2021,116,337,14.1,211,2.6,39,46.3,828,383,213,273,78,15,5,10-5,66.7,311,524,34.9,75,183,10,vermont,1436,aec
utmartin,2021,se_data/se_2021,165,495,12,289,2.6,62,39.9,1393,556,294,409,71.9,24,16,8-16,33.3,181,775,32.3,172,343,8,ut martin,1404,ovc
utmartin,2021,se_data/se_2021,165,495,12,289,2.6,62,39.9,1393,556,294,409,71.9,24,16,8-16,33.3,181,775,32.3,172,343,8,ut-martin,1404,ovc
southernu,2021,se_data/se_2021,104,322,14.1,267,2.6,49,43.2,1077,465,293,436,67.2,19,11,8-11,42.1,316,690,36.3,155,309,8,southern u,1380,swac
southernu,2021,se_data/se_2021,104,322,14.1,267,2.6,49,43.2,1077,465,293,436,67.2,19,11,8-11,42.1,316,690,36.3,155,309,8,southern u.,1380,swac
southernu,2021,se_data/se_2021,104,322,14.1,267,2.6,49,43.2,1077,465,293,436,67.2,19,11,8-11,42.1,316,690,36.3,155,309,8,southern-u,1380,swac
montana,2021,se_data/se_2021,154,425,12.7,356,2.6,72,46,1514,697,433,554,78.2,28,13,15-13,53.6,251,930,33.2,137,371,15,montana,1285,big_sky
centralconnst,2021,se_data/se_2021,150,463,12.9,270,2.6,54,42.4,1230,522,245,349,70.2,21,16,5-16,23.8,223,664,31.6,145,298,5,central conn. st.,1148,nec
centralconnst,2021,se_data/se_2021,150,463,12.9,270,2.6,54,42.4,1230,522,245,349,70.2,21,16,5-16,23.8,223,664,31.6,145,298,5,central-conn-st,1148,nec
davidson,2021,se_data/se_2021,209,570,15.1,318,2.6,54,47.3,1162,550,209,305,68.5,21,8,13-8,61.9,93,734,35,108,226,13,davidson,1172,a_ten
denver,2021,se_data/se_2021,141,403,12,251,2.6,54,44.3,1172,519,287,398,72.1,21,19,2-19,9.5,271,636,30.3,120,311,2,denver,1176,summit
uscupstate,2021,se_data/se_2021,171,507,12,276,2.6,59,42.4,1268,538,268,372,72,23,18,5-18,21.7,161,717,31.2,143,325,5,usc upstate,1367,big_south
uscupstate,2021,se_data/se_2021,171,507,12,276,2.6,59,42.4,1268,538,268,372,72,23,18,5-18,21.7,161,717,31.2,143,325,5,usc-upstate,1367,big_south
uni,2021,se_data/se_2021,186,572,13.2,329,2.6,64,44.3,1461,647,258,378,68.3,25,15,10-15,40,90,894,35.8,161,327,10,uni,1320,mvc
northdakotast,2021,se_data/se_2021,184,540,10.6,285,2.6,69,44.2,1491,659,381,501,76,27,12,15-12,55.6,123,998,37,105,338,15,north dakota st.,1295,summit
northdakotast,2021,se_data/se_2021,184,540,10.6,285,2.6,69,44.2,1491,659,381,501,76,27,12,15-12,55.6,123,998,37,105,338,15,north-dakota-st,1295,summit
wagner,2021,se_data/se_2021,117,368,12.9,258,2.5,51,44.2,1205,533,242,337,71.8,20,7,13-7,65,294,713,35.6,147,246,13,wagner,1447,nec
coloradost,2021,se_data/se_2021,205,569,14.5,348,2.5,61,47.2,1304,615,356,451,78.9,24,6,18-6,75,97,843,35.1,132,327,18,colorado st,1161,mwc
coloradost,2021,se_data/se_2021,205,569,14.5,348,2.5,61,47.2,1304,615,356,451,78.9,24,6,18-6,75,97,843,35.1,132,327,18,colorado st.,1161,mwc
coloradost,2021,se_data/se_2021,205,569,14.5,348,2.5,61,47.2,1304,615,356,451,78.9,24,6,18-6,75,97,843,35.1,132,327,18,colorado-st,1161,mwc
etsu,2021,se_data/se_2021,201,575,11.8,295,2.5,63,43.8,1416,620,295,423,69.7,25,12,13-12,52,82,897,35.9,184,339,13,etsu,1190,southern
clevelandst,2021,se_data/se_2021,166,520,14,363,2.5,65,45.2,1514,684,324,484,66.9,26,7,19-7,73.1,144,910,35,182,336,19,cleveland st,1156,horizon
clevelandst,2021,se_data/se_2021,166,520,14,363,2.5,65,45.2,1514,684,324,484,66.9,26,7,19-7,73.1,144,910,35,182,336,19,cleveland st.,1156,horizon
clevelandst,2021,se_data/se_2021,166,520,14,363,2.5,65,45.2,1514,684,324,484,66.9,26,7,19-7,73.1,144,910,35,182,336,19,cleveland-st,1156,horizon
kennesawst,2021,se_data/se_2021,164,526,10.8,260,2.5,60,42,1359,571,265,402,65.9,24,19,5-19,20.8,135,815,34,138,341,5,kennesaw st.,1244,a_sun
kennesawst,2021,se_data/se_2021,164,526,10.8,260,2.5,60,42,1359,571,265,402,65.9,24,19,5-19,20.8,135,815,34,138,341,5,kennesaw-st,1244,a_sun
floridaam,2021,se_data/se_2021,95,303,13.2,265,2.5,50,44.4,1126,500,219,336,65.2,20,12,8-12,40,326,709,35.5,130,338,8,florida a&m,1197,meac
floridaam,2021,se_data/se_2021,95,303,13.2,265,2.5,50,44.4,1126,500,219,336,65.2,20,12,8-12,40,326,709,35.5,130,338,8,florida-am,1197,meac
toledo,2021,se_data/se_2021,308,817,16.1,467,2.5,72,45.8,1811,829,401,515,77.9,29,8,21-8,72.4,2,1095,37.8,177,319,21,toledo,1405,mac
airforce,2021,se_data/se_2021,174,527,12.3,308,2.5,62,44.6,1170,522,250,361,69.3,25,20,5-20,20,133,578,23.1,177,361,5,air force,1102,mwc
airforce,2021,se_data/se_2021,174,527,12.3,308,2.5,62,44.6,1170,522,250,361,69.3,25,20,5-20,20,133,578,23.1,177,361,5,air-force,1102,mwc
samford,2021,se_data/se_2021,151,484,14.9,283,2.5,47,44.4,1218,541,227,331,68.6,19,13,6-13,31.6,196,755,39.7,129,309,6,samford,1359,southern
georgia,2021,se_data/se_2021,165,509,15,389,2.5,64,45.8,1603,734,381,553,68.9,26,12,14-12,53.8,158,967,37.2,220,433,14,georgia,1208,sec
southeasternla,2021,se_data/se_2021,177,607,10,261,2.5,64,39.5,1498,591,416,614,67.8,26,18,8-18,30.8,60,887,34.1,180,414,8,southeastern la.,1368,southland
southeasternla,2021,se_data/se_2021,177,607,10,261,2.5,64,39.5,1498,591,416,614,67.8,26,18,8-18,30.8,60,887,34.1,180,414,8,southeastern-la,1368,southland
detroitmercy,2021,se_data/se_2021,225,575,14.3,315,2.5,54,46.4,1290,598,262,326,80.4,22,10,12-10,54.5,82,719,32.7,150,253,12,detroit mercy,1178,horizon
detroitmercy,2021,se_data/se_2021,225,575,14.3,315,2.5,54,46.4,1290,598,262,326,80.4,22,10,12-10,54.5,82,719,32.7,150,253,12,detroit-mercy,1178,horizon
newmexicost,2021,se_data/se_2021,154,497,12.7,229,2.4,44,42.4,1051,446,243,335,72.5,18,7,12-7,63.2,175,659,36.6,91,217,12,new mexico st,1308,wac
newmexicost,2021,se_data/se_2021,154,497,12.7,229,2.4,44,42.4,1051,446,243,335,72.5,18,7,12-7,63.2,175,659,36.6,91,217,12,new mexico st.,1308,wac
newmexicost,2021,se_data/se_2021,154,497,12.7,229,2.4,44,42.4,1051,446,243,335,72.5,18,7,12-7,63.2,175,659,36.6,91,217,12,new-mexico-st,1308,wac
southdakota,2021,se_data/se_2021,186,478,14,349,2.4,61,46.8,1439,674,365,468,78,25,11,14-11,56,203,871,34.8,114,268,14,south dakota,1377,summit
southdakota,2021,se_data/se_2021,186,478,14,349,2.4,61,46.8,1439,674,365,468,78,25,11,14-11,56,203,871,34.8,114,268,14,south-dakota,1377,summit
temple,2021,se_data/se_2021,115,336,13.4,214,2.4,39,40.1,868,348,242,338,71.6,16,11,5-11,31.2,312,580,36.2,67,213,5,temple,1396,aac
loyolachicago,2021,se_data/se_2021,201,546,15.8,442,2.4,67,50.5,1456,735,331,458,72.3,28,4,24-4,85.7,117,914,32.6,194,334,24,loyola chicago,1260,mvc
loyolachicago,2021,se_data/se_2021,201,546,15.8,442,2.4,67,50.5,1456,735,331,458,72.3,28,4,24-4,85.7,117,914,32.6,194,334,24,loyola-chicago,1260,mvc
ballst,2021,se_data/se_2021,195,570,13.8,318,2.4,55,44.3,1384,613,298,397,75.1,23,13,10-13,43.5,93,848,36.9,126,331,10,ball st,1123,mac
ballst,2021,se_data/se_2021,195,570,13.8,318,2.4,55,44.3,1384,613,298,397,75.1,23,13,10-13,43.5,93,848,36.9,126,331,10,ball st.,1123,mac
ballst,2021,se_data/se_2021,195,570,13.8,318,2.4,55,44.3,1384,613,298,397,75.1,23,13,10-13,43.5,93,848,36.9,126,331,10,ball-st,1123,mac
alabamast,2021,se_data/se_2021,111,350,9.7,175,2.4,43,38,1009,383,279,431,64.7,18,14,4-14,22.2,305,653,36.3,110,291,4,alabama st,1106,swac
alabamast,2021,se_data/se_2021,111,350,9.7,175,2.4,43,38,1009,383,279,431,64.7,18,14,4-14,22.2,305,653,36.3,110,291,4,alabama st.,1106,swac
alabamast,2021,se_data/se_2021,111,350,9.7,175,2.4,43,38,1009,383,279,431,64.7,18,14,4-14,22.2,305,653,36.3,110,291,4,alabama-st,1106,swac
navy,2021,se_data/se_2021,111,340,12.3,222,2.4,43,44.7,1042,466,244,344,70.9,18,3,15-3,83.3,310,631,35.1,147,223,15,navy,1298,patriot
winthrop,2021,se_data/se_2021,203,575,15,361,2.4,57,46.1,1463,674,358,522,68.6,24,1,23-1,95.8,82,966,40.2,186,340,23,winthrop,1457,big_south
southeastmost,2021,se_data/se_2021,205,582,13.9,374,2.4,64,42.9,1468,630,399,595,67.1,27,16,11-16,40.7,74,949,35.1,185,415,11,southeast mo. st.,1369,ovc
southeastmost,2021,se_data/se_2021,205,582,13.9,374,2.4,64,42.9,1468,630,399,595,67.1,27,16,11-16,40.7,74,949,35.1,185,415,11,southeast-mo-st,1369,ovc
drexel,2021,se_data/se_2021,138,371,15.2,288,2.4,45,47.7,1038,495,230,296,77.7,19,7,12-7,63.2,292,645,33.9,89,244,12,drexel,1180,caa
montanast,2021,se_data/se_2021,140,414,11.5,252,2.4,52,45.6,1243,567,374,496,75.4,22,9,13-9,59.1,261,745,33.9,121,278,13,montana st,1286,big_sky
montanast,2021,se_data/se_2021,140,414,11.5,252,2.4,52,45.6,1243,567,374,496,75.4,22,9,13-9,59.1,261,745,33.9,121,278,13,montana st.,1286,big_sky
montanast,2021,se_data/se_2021,140,414,11.5,252,2.4,52,45.6,1243,567,374,496,75.4,22,9,13-9,59.1,261,745,33.9,121,278,13,montana-st,1286,big_sky
pennst,2021,se_data/se_2021,221,654,13.4,335,2.4,59,40.8,1562,637,321,435,73.8,25,14,11-14,44,31,913,36.5,198,285,11,penn st,1336,big_ten
pennst,2021,se_data/se_2021,221,654,13.4,335,2.4,59,40.8,1562,637,321,435,73.8,25,14,11-14,44,31,913,36.5,198,285,11,penn st.,1336,big_ten
pennst,2021,se_data/se_2021,221,654,13.4,335,2.4,59,40.8,1562,637,321,435,73.8,25,14,11-14,44,31,913,36.5,198,285,11,penn-st,1336,big_ten
easternmich,2021,se_data/se_2021,128,411,11,198,2.3,42,41.6,1077,448,243,326,74.5,18,12,6-12,33.3,264,594,33,159,221,6,eastern mich.,1185,mac
easternmich,2021,se_data/se_2021,128,411,11,198,2.3,42,41.6,1077,448,243,326,74.5,18,12,6-12,33.3,264,594,33,159,221,6,eastern-mich,1185,mac
ucriverside,2021,se_data/se_2021,201,542,14,308,2.3,51,44.7,1280,572,199,282,70.6,22,8,14-8,63.6,121,799,36.3,116,264,14,uc riverside,1415,big_west
ucriverside,2021,se_data/se_2021,201,542,14,308,2.3,51,44.7,1280,572,199,282,70.6,22,8,14-8,63.6,121,799,36.3,116,264,14,uc-riverside,1415,big_west
northeastern,2021,se_data/se_2021,162,458,12.3,234,2.3,44,43.8,1044,457,201,271,74.2,19,9,10-9,52.6,225,623,32.8,119,257,10,northeastern,1318,caa
fairfield,2021,se_data/se_2021,158,496,10.2,265,2.3,60,40.2,1403,564,331,477,69.4,26,16,10-16,38.5,178,921,35.4,121,340,10,fairfield,1193,maac
tennesseetech,2021,se_data/se_2021,208,648,14.1,382,2.3,62,43.2,1517,656,277,410,67.6,27,22,5-22,18.5,35,909,33.7,176,430,5,tennessee tech,1399,ovc
tennesseetech,2021,se_data/se_2021,208,648,14.1,382,2.3,62,43.2,1517,656,277,410,67.6,27,22,5-22,18.5,35,909,33.7,176,430,5,tennessee-tech,1399,ovc
liberty,2021,se_data/se_2021,289,740,15.9,446,2.3,64,49.1,1549,761,286,368,77.7,28,5,23-5,82.1,11,935,33.4,128,271,23,liberty,1251,a_sun
middletenn,2021,se_data/se_2021,171,528,10,229,2.3,52,38.6,1323,511,233,341,68.3,23,18,5-18,21.7,131,775,33.7,164,345,5,middle tenn.,1292,cusa
middletenn,2021,se_data/se_2021,171,528,10,229,2.3,52,38.6,1323,511,233,341,68.3,23,18,5-18,21.7,131,775,33.7,164,345,5,middle-tenn,1292,cusa
campbell,2021,se_data/se_2021,195,520,14.3,387,2.3,61,49.6,1409,699,324,478,67.8,27,10,17-10,63,144,767,28.4,165,327,17,campbell,1144,big_south
sacramentost,2021,se_data/se_2021,133,362,12.8,255,2.2,45,45.9,1157,531,248,365,67.9,20,12,8-12,40,296,631,31.6,138,202,8,sacramento st.,1170,big_sky
sacramentost,2021,se_data/se_2021,133,362,12.8,255,2.2,45,45.9,1157,531,248,365,67.9,20,12,8-12,40,296,631,31.6,138,202,8,sacramento-st,1170,big_sky
california,2021,se_data/se_2021,204,622,11.9,346,2.2,65,43,1536,661,371,532,69.7,29,20,9-20,31,48,917,31.6,126,370,9,california,1143,pac_twelve
evansville,2021,se_data/se_2021,240,637,11.6,291,2.2,56,44,1299,571,237,330,71.8,25,16,9-16,36,41,670,26.8,122,274,9,evansville,1191,mvc
presbyterian,2021,se_data/se_2021,128,418,10.7,235,2.2,49,41.6,1199,499,285,416,68.5,22,15,7-15,31.8,257,739,33.6,154,334,7,presbyterian,1342,big_south
iupui,2021,se_data/se_2021,143,416,13.3,239,2.2,40,42.3,1069,452,234,326,71.8,18,10,8-10,44.4,260,608,33.8,124,250,8,iupui,1237,horizon
njit,2021,se_data/se_2021,119,390,9.5,181,2.2,42,40.4,1088,440,257,372,69.1,19,12,7-12,36.8,283,596,31.4,127,212,7,n.j.i.t.,1312,a_sun
njit,2021,se_data/se_2021,119,390,9.5,181,2.2,42,40.4,1088,440,257,372,69.1,19,12,7-12,36.8,283,596,31.4,127,212,7,njit,1312,a_sun
wakeforest,2021,se_data/se_2021,195,562,11.5,252,2.2,48,41,1222,501,261,359,72.7,22,16,6-16,27.3,105,718,32.6,136,300,6,wake forest,1448,acc
wakeforest,2021,se_data/se_2021,195,562,11.5,252,2.2,48,41,1222,501,261,359,72.7,22,16,6-16,27.3,105,718,32.6,136,300,6,wake-forest,1448,acc
wyoming,2021,se_data/se_2021,251,704,14,351,2.2,54,45,1442,649,366,509,71.9,25,11,14-11,56,21,816,32.6,145,282,14,wyoming,1461,mwc
rice,2021,se_data/se_2021,286,800,15.2,426,2.1,60,44,1660,731,320,438,73.1,28,13,15-13,53.6,4,1039,37.1,153,410,15,rice,1349,cusa
csun,2021,se_data/se_2021,170,503,13.3,293,2.1,47,42.3,1323,560,296,407,72.7,22,13,9-13,40.9,168,730,33.2,140,261,9,csun,1169,big_west
milwaukee,2021,se_data/se_2021,159,484,13,285,2.1,47,43.6,1348,588,327,447,73.2,22,12,10-12,45.5,196,770,35,134,244,10,milwaukee,1454,horizon
ohio,2021,se_data/se_2021,187,525,18,395,2.1,47,48.8,1345,657,275,395,69.6,22,7,15-7,68.2,139,765,34.8,147,265,15,ohio,1325,mac
lehigh,2021,se_data/se_2021,73,231,12.7,191,2.1,32,43.1,901,388,176,251,70.1,15,11,4-11,26.7,337,523,34.9,90,196,4,lehigh,1250,patriot
northdakota,2021,se_data/se_2021,190,564,11.8,306,2.1,55,42.8,1454,623,351,503,69.8,26,17,9-17,34.6,104,844,32.5,134,340,9,north dakota,1315,summit
northdakota,2021,se_data/se_2021,190,564,11.8,306,2.1,55,42.8,1454,623,351,503,69.8,26,17,9-17,34.6,104,844,32.5,134,340,9,north-dakota,1315,summit
sacredheart,2021,se_data/se_2021,143,434,13.4,241,2.1,38,41.2,1046,431,260,351,74.1,18,9,9-9,50,245,647,35.9,88,233,9,sacred heart,1357,nec
sacredheart,2021,se_data/se_2021,143,434,13.4,241,2.1,38,41.2,1046,431,260,351,74.1,18,9,9-9,50,245,647,35.9,88,233,9,sacred-heart,1357,nec
richmond,2021,se_data/se_2021,156,441,14.5,305,2.1,44,47.4,1213,575,268,367,73,21,8,13-8,61.9,240,635,30.2,186,222,13,richmond,1350,a_ten
southernmiss,2021,se_data/se_2021,134,421,12.1,302,2.1,52,43.2,1396,603,265,392,67.6,25,17,8-17,32,256,881,35.2,148,352,8,southern miss,1379,cusa
southernmiss,2021,se_data/se_2021,134,421,12.1,302,2.1,52,43.2,1396,603,265,392,67.6,25,17,8-17,32,256,881,35.2,148,352,8,southern miss.,1379,cusa
southernmiss,2021,se_data/se_2021,134,421,12.1,302,2.1,52,43.2,1396,603,265,392,67.6,25,17,8-17,32,256,881,35.2,148,352,8,southern-miss,1379,cusa
elon,2021,se_data/se_2021,154,473,10.8,206,2.1,39,41.4,1084,449,197,266,74.1,19,9,10-9,52.6,210,652,34.3,108,218,10,elon,1189,caa
jamesmadison,2021,se_data/se_2021,166,486,13.8,276,2,41,45.2,1201,543,310,465,66.7,20,7,13-7,65,193,747,37.4,149,243,13,james madison,1241,caa
jamesmadison,2021,se_data/se_2021,166,486,13.8,276,2,41,45.2,1201,543,310,465,66.7,20,7,13-7,65,193,747,37.4,149,243,13,james-madison,1241,caa
rider,2021,se_data/se_2021,145,411,12.3,284,2,47,42.8,1318,564,280,382,73.3,23,17,6-17,26.1,264,765,33.3,117,291,6,rider,1351,maac
mcneese,2021,se_data/se_2021,204,526,18.5,443,2,49,49.3,1456,718,287,417,68.8,24,14,10-14,41.7,135,896,37.3,172,359,10,mcneese,1270,southland
bowlinggreen,2021,se_data/se_2021,207,644,12.6,316,2,51,42.2,1662,702,352,477,73.8,25,11,14-11,56,37,961,38.4,181,251,14,bowling green,1132,mac
bowlinggreen,2021,se_data/se_2021,207,644,12.6,316,2,51,42.2,1662,702,352,477,73.8,25,11,14-11,56,37,961,38.4,181,251,14,bowling-green,1132,mac
butler,2021,se_data/se_2021,179,554,12.3,308,2,51,41.1,1393,572,265,410,64.6,25,15,10-15,40,113,807,32.3,139,286,10,butler,1139,big_east
austinpeay,2021,se_data/se_2021,194,573,13.2,357,2,54,45.3,1617,733,347,462,75.1,27,13,14-13,51.9,87,931,34.5,183,397,14,austin peay,1122,ovc
austinpeay,2021,se_data/se_2021,194,573,13.2,357,2,54,45.3,1617,733,347,462,75.1,27,13,14-13,51.9,87,931,34.5,183,397,14,austin-peay,1122,ovc
wofford,2021,se_data/se_2021,246,692,14.6,351,2,48,47,1374,646,246,349,70.5,24,9,15-9,62.5,23,831,34.6,160,306,15,wofford,1459,southern
tulsa,2021,se_data/se_2021,159,504,14.2,327,2,46,44.8,1262,566,282,416,67.8,23,12,11-12,47.8,166,780,33.9,146,307,11,tulsa,1409,aac
westernmich,2021,se_data/se_2021,141,427,11.7,245,2,42,43.3,1153,499,186,291,63.9,21,16,5-16,23.8,248,715,34,94,305,5,western mich.,1444,mac
westernmich,2021,se_data/se_2021,141,427,11.7,245,2,42,43.3,1153,499,186,291,63.9,21,16,5-16,23.8,248,715,34,94,305,5,western-mich,1444,mac
calstfullerton,2021,se_data/se_2021,131,341,13.6,218,2,32,45.2,951,430,241,326,73.9,16,10,6-10,37.5,309,526,32.9,107,205,6,cal st. fullerton,1168,big_west
calstfullerton,2021,se_data/se_2021,131,341,13.6,218,2,32,45.2,951,430,241,326,73.9,16,10,6-10,37.5,309,526,32.9,107,205,6,cal-st-fullerton,1168,big_west
fordham,2021,se_data/se_2021,79,294,10.9,153,2,28,35.9,716,257,132,197,67,14,12,2-12,14.3,329,416,29.7,87,187,2,fordham,1200,a_ten
lipscomb,2021,se_data/se_2021,200,569,13.5,364,2,53,46,1493,687,348,503,69.2,27,12,15-12,55.6,97,918,34,167,326,15,lipscomb,1252,a_sun
